season_end_year,season_label,decade,metric,position,value_display,value_numeric,unit,source_url,as_of,confidence,notes
1963,1962-63,1960s,avg_height_league,,6'5.53'',77.53,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1963,1962-63,1960s,avg_weight_league,,204,204.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1963,1962-63,1960s,avg_height_rookies,,6'5.6'',77.6,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1963,1962-63,1960s,avg_height_by_position,PG,6'1.4'',73.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1963,1962-63,1960s,avg_height_by_position,SG,6'3.3'',75.3,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1963,1962-63,1960s,avg_height_by_position,SF,6'5.9'',77.9,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1963,1962-63,1960s,avg_height_by_position,PF,6'7.2'',79.2,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1963,1962-63,1960s,avg_height_by_position,C,6'9'',81.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1964,1963-64,1960s,avg_height_league,,6'5.49'',77.49,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1964,1963-64,1960s,avg_weight_league,,205,205.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1964,1963-64,1960s,avg_height_rookies,,6'5.1'',77.1,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1964,1963-64,1960s,avg_height_by_position,PG,6'1.7'',73.7,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1964,1963-64,1960s,avg_height_by_position,SG,6'3.6'',75.6,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1964,1963-64,1960s,avg_height_by_position,SF,6'6.0'',78.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1964,1963-64,1960s,avg_height_by_position,PF,6'7.4'',79.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1964,1963-64,1960s,avg_height_by_position,C,6'9'',81.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1965,1964-65,1960s,avg_height_league,,6'5.62'',77.62,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1965,1964-65,1960s,avg_weight_league,,206,206.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1965,1964-65,1960s,avg_height_rookies,,6'5.4'',77.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1965,1964-65,1960s,avg_height_by_position,PG,6'1.8'',73.8,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1965,1964-65,1960s,avg_height_by_position,SG,6'3.5'',75.5,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1965,1964-65,1960s,avg_height_by_position,SF,6'5.7'',77.7,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1965,1964-65,1960s,avg_height_by_position,PF,6'7.7'',79.7,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1965,1964-65,1960s,avg_height_by_position,C,6'10'',82.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1966,1965-66,1960s,avg_height_league,,6'5.42'',77.42,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1966,1965-66,1960s,avg_weight_league,,205,205.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1966,1965-66,1960s,avg_height_rookies,,6'5.3'',77.3,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1966,1965-66,1960s,avg_height_by_position,PG,6'1.3'',73.3,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1966,1965-66,1960s,avg_height_by_position,SG,6'3.6'',75.6,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1966,1965-66,1960s,avg_height_by_position,SF,6'6.0'',78.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1966,1965-66,1960s,avg_height_by_position,PF,6'7.1'',79.1,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1966,1965-66,1960s,avg_height_by_position,C,6'9'',81.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1967,1966-67,1960s,avg_height_league,,6'5.71'',77.71,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1967,1966-67,1960s,avg_weight_league,,206,206.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1967,1966-67,1960s,avg_height_rookies,,6'5.8'',77.8,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1967,1966-67,1960s,avg_height_by_position,PG,6'1.5'',73.5,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1967,1966-67,1960s,avg_height_by_position,SG,6'3.6'',75.6,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1967,1966-67,1960s,avg_height_by_position,SF,6'5.7'',77.7,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1967,1966-67,1960s,avg_height_by_position,PF,6'7.4'',79.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1967,1966-67,1960s,avg_height_by_position,C,6'9'',81.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1968,1967-68,1960s,avg_height_league,,6'5.57'',77.57,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1968,1967-68,1960s,avg_weight_league,,205,205.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1968,1967-68,1960s,avg_height_rookies,,6'5.4'',77.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1968,1967-68,1960s,avg_height_by_position,PG,6'1.9'',73.9,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1968,1967-68,1960s,avg_height_by_position,SG,6'3.4'',75.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1968,1967-68,1960s,avg_height_by_position,SF,6'5.8'',77.8,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1968,1967-68,1960s,avg_height_by_position,PF,6'7.4'',79.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1968,1967-68,1960s,avg_height_by_position,C,6'9'',81.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1969,1968-69,1960s,avg_height_league,,6'5.67'',77.67,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1969,1968-69,1960s,avg_weight_league,,206,206.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1969,1968-69,1960s,avg_height_rookies,,6'6.0'',78.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1969,1968-69,1960s,avg_height_by_position,PG,6'1.4'',73.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1969,1968-69,1960s,avg_height_by_position,SG,6'3.3'',75.3,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1969,1968-69,1960s,avg_height_by_position,SF,6'5.8'',77.8,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1969,1968-69,1960s,avg_height_by_position,PF,6'7.6'',79.6,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1969,1968-69,1960s,avg_height_by_position,C,6'9'',81.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1970,1969-70,1970s,avg_height_league,,6'5.68'',77.68,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1970,1969-70,1970s,avg_weight_league,,205,205.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1970,1969-70,1970s,avg_height_rookies,,6'5.4'',77.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1970,1969-70,1970s,avg_height_by_position,PG,6'1.9'',73.9,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1970,1969-70,1970s,avg_height_by_position,SG,6'3.3'',75.3,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1970,1969-70,1970s,avg_height_by_position,SF,6'5.8'',77.8,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1970,1969-70,1970s,avg_height_by_position,PF,6'7.4'',79.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1970,1969-70,1970s,avg_height_by_position,C,6'10'',82.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1971,1970-71,1970s,avg_height_league,,6'5.74'',77.74,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1971,1970-71,1970s,avg_weight_league,,204,204.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1971,1970-71,1970s,avg_height_rookies,,6'5.9'',77.9,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1971,1970-71,1970s,avg_height_by_position,PG,6'1.4'',73.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1971,1970-71,1970s,avg_height_by_position,SG,6'3.4'',75.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1971,1970-71,1970s,avg_height_by_position,SF,6'6.2'',78.2,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1971,1970-71,1970s,avg_height_by_position,PF,6'7.5'',79.5,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1971,1970-71,1970s,avg_height_by_position,C,6'9'',81.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1972,1971-72,1970s,avg_height_league,,6'5.80'',77.8,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1972,1971-72,1970s,avg_weight_league,,205,205.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1972,1971-72,1970s,avg_height_rookies,,6'6.1'',78.1,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1972,1971-72,1970s,avg_height_by_position,PG,6'1.7'',73.7,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1972,1971-72,1970s,avg_height_by_position,SG,6'3.4'',75.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1972,1971-72,1970s,avg_height_by_position,SF,6'5.9'',77.9,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1972,1971-72,1970s,avg_height_by_position,PF,6'7.7'',79.7,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1972,1971-72,1970s,avg_height_by_position,C,6'10'',82.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1973,1972-73,1970s,avg_height_league,,6'5.88'',77.88,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1973,1972-73,1970s,avg_weight_league,,205,205.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1973,1972-73,1970s,avg_height_rookies,,6'5.6'',77.6,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1973,1972-73,1970s,avg_height_by_position,PG,6'1.9'',73.9,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1973,1972-73,1970s,avg_height_by_position,SG,6'3.3'',75.3,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1973,1972-73,1970s,avg_height_by_position,SF,6'6.0'',78.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1973,1972-73,1970s,avg_height_by_position,PF,6'7.6'',79.6,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1973,1972-73,1970s,avg_height_by_position,C,6'10'',82.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1974,1973-74,1970s,avg_height_league,,6'5.83'',77.83,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1974,1973-74,1970s,avg_weight_league,,203,203.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1974,1973-74,1970s,avg_height_rookies,,6'5.9'',77.9,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1974,1973-74,1970s,avg_height_by_position,PG,6'1.6'',73.6,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1974,1973-74,1970s,avg_height_by_position,SG,6'3.4'',75.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1974,1973-74,1970s,avg_height_by_position,SF,6'6.1'',78.1,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1974,1973-74,1970s,avg_height_by_position,PF,6'8.0'',80.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1974,1973-74,1970s,avg_height_by_position,C,6'10'',82.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1975,1974-75,1970s,avg_height_league,,6'5.93'',77.93,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1975,1974-75,1970s,avg_weight_league,,203,203.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1975,1974-75,1970s,avg_height_rookies,,6'5.6'',77.6,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1975,1974-75,1970s,avg_height_by_position,PG,6'1.8'',73.8,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1975,1974-75,1970s,avg_height_by_position,SG,6'3.5'',75.5,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1975,1974-75,1970s,avg_height_by_position,SF,6'6.2'',78.2,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1975,1974-75,1970s,avg_height_by_position,PF,6'7.9'',79.9,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1975,1974-75,1970s,avg_height_by_position,C,6'10'',82.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1976,1975-76,1970s,avg_height_league,,6'6.11'',78.11,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1976,1975-76,1970s,avg_weight_league,,204,204.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1976,1975-76,1970s,avg_height_rookies,,6'6.3'',78.3,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1976,1975-76,1970s,avg_height_by_position,PG,6'1.8'',73.8,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1976,1975-76,1970s,avg_height_by_position,SG,6'3.4'',75.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1976,1975-76,1970s,avg_height_by_position,SF,6'6.4'',78.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1976,1975-76,1970s,avg_height_by_position,PF,6'8.1'',80.1,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1976,1975-76,1970s,avg_height_by_position,C,6'10'',82.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1977,1976-77,1970s,avg_height_league,,6'6.05'',78.05,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1977,1976-77,1970s,avg_weight_league,,203,203.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1977,1976-77,1970s,avg_height_rookies,,6'5.7'',77.7,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1977,1976-77,1970s,avg_height_by_position,PG,6'1.7'',73.7,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1977,1976-77,1970s,avg_height_by_position,SG,6'3.5'',75.5,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1977,1976-77,1970s,avg_height_by_position,SF,6'6.4'',78.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1977,1976-77,1970s,avg_height_by_position,PF,6'8.2'',80.2,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1977,1976-77,1970s,avg_height_by_position,C,6'10'',82.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1978,1977-78,1970s,avg_height_league,,6'6.08'',78.08,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1978,1977-78,1970s,avg_weight_league,,203,203.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1978,1977-78,1970s,avg_height_rookies,,6'5.7'',77.7,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1978,1977-78,1970s,avg_height_by_position,PG,6'1.7'',73.7,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1978,1977-78,1970s,avg_height_by_position,SG,6'3.5'',75.5,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1978,1977-78,1970s,avg_height_by_position,SF,6'6.8'',78.8,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1978,1977-78,1970s,avg_height_by_position,PF,6'8.4'',80.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
